JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	An féidir liom labhairt ar leasuithe Uimh. 62 agus 63?
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	Ba mhaith liom cúpla pointe a dhéanamh faoin ainm cheart a bheith ann. Thar na blianta, bhíodh daoine ag tabhairt amach faoi na botúin atá ag baint leis an Roinn Coimirce Sóisialaí. Mar a dúirt mo chomhghleacaí ó Chontae Phort Láirge, is é sin an rud a chuireann isteach ar dhaoine agus bíonn siad iontach míshásta leis. Níl locht ar bith orthu siúd a bhíonn ag obair ar na ríomhairí. Tá an caighdeán ann agus tá na daoine iontach ildánach agus díograiseach. Tá an caighdeán in áit difriúil agus ba mhaith liom teachtaireacht a chur chuig an Aire Stáit gur cheart dúinn breathnú arís ar leasuithe Uimh. 62 agus 63 agus teacht ar ais le teachtaireacht difriúil. Sin an rud a chuireann díomá ollmhór ar dhaoine a bhíonn ag iarraidh na hainmneacha cearta a bheith aitheanta acu. Ó mo thaithí féin, bhí daoine i dteagmháil liomsa thar na blianta agus iad ag iarraidh, mar shampla, uimhir personal public service, PPS, a fháil, agus an t-ainm mícheart air. Sin an brú atá ann. Bheadh sé go maith dá mbeadh seans ag an Aire Stáit amharc arís ar leasuithe Uimh. 62 agus 63.
