JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	Apologies. I am not within the precincts of Leinster House. Am I still able to contribute?
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	That is why I messaged the Chair to say that I was online but I am not within the precincts. I am unable to contribute. I thank the Chair for offering.
