ConLehane	Con-Lehane.D.1948-02-18	https://data.oireachtas.ie/ie/oireachtas/member/id/Con-Lehane.D.1948-02-18
PatrickDesmondLehane	Patrick-Desmond-Lehane.D.1948-02-18	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Desmond-Lehane.D.1948-02-18
EileenLemass	Eileen-Lemass.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Eileen-Lemass.D.1977-07-05
NoelTLemass	Noel-T-Lemass.D.1956-11-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Noel-T-Lemass.D.1956-11-14
SeanFLemass	Seán-F-Lemass.D.1924-11-18	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-F-Lemass.D.1924-11-18
JosephRLeneghan	Joseph-R-Leneghan.D.1961-10-11	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-R-Leneghan.D.1961-10-11
BrianLenihan	Brian-Lenihan.D.1996-04-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Lenihan.D.1996-04-02
ConorLenihan	Conor-Lenihan.D.1997-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/Conor-Lenihan.D.1997-06-26
PatrickJLenihan	Patrick-J-Lenihan.D.1965-04-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Lenihan.D.1965-04-21
BrianLenihanSnr	Brian-Lenihan-Snr.S.1957-05-22	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Lenihan-Snr.S.1957-05-22
JamesLennon	James-Lennon.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/James-Lennon.D.1919-01-21
None	Joseph-Lennon.S.1982-05-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-Lennon.S.1982-05-13
AnnLeonard	Ann-Leonard.S.1997-09-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Leonard.S.1997-09-17
JamesLeonard	James-Leonard.D.1973-03-14	https://data.oireachtas.ie/ie/oireachtas/member/id/James-Leonard.D.1973-03-14
PatrickLeonard	Patrick-Leonard.D.1925-03-11	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Leonard.D.1925-03-11
ThomasLeonard	Thomas-Leonard.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Leonard.D.1977-07-05
TerryLeyden	Terry-Leyden.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Terry-Leyden.D.1977-07-05
SeanJosephLiddy	Seán-Joseph-Liddy.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-Joseph-Liddy.D.1921-08-16
None	Linda-Kearns-MacWhinney.S.1938-04-27	https://data.oireachtas.ie/ie/oireachtas/member/id/Linda-Kearns-MacWhinney.S.1938-04-27
PatrickJamesLindsay	Patrick-James-Lindsay.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-James-Lindsay.D.1954-06-02
None	Thomas-Linehan.S.1922-12-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Linehan.S.1922-12-06
TimothyLinehan	Timothy-Linehan.D.1937-07-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Timothy-Linehan.D.1937-07-21
MichaelLipper	Michael-Lipper.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-Lipper.D.1977-07-05
PatrickJLittle	Patrick-J-Little.D.1927-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Little.D.1927-06-23
SeanDLoftus	Seán-D-Loftus.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-D-Loftus.D.1981-06-30
TimLombard	Tim-Lombard.S.2016-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Tim-Lombard.S.2016-04-25
ThomasDavidLooney	Thomas-David-Looney.D.1943-07-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-David-Looney.D.1943-07-01
FrancisLoughman	Francis-Loughman.D.1938-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Francis-Loughman.D.1938-06-30
BillLoughnane	William-Loughnane.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/William-Loughnane.D.1969-07-02
None	Joachim-A-Loughrey.S.1982-05-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Joachim-A-Loughrey.S.1982-05-13
None	Joseph-Clayton-Love.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-Clayton-Love.S.1922-06-12
MichaelLowry	Michael-Lowry.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-Lowry.D.1987-03-10
DonLydon	Don-Lydon.S.1987-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Don-Lydon.S.1987-04-25
MichaelFLydon	Michael-F-Lydon.D.1944-06-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-F-Lydon.D.1944-06-09
CeliaLynch	Celia-Lynch.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Celia-Lynch.D.1954-06-02
CiaranLynch	Ciaran-Lynch.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciaran-Lynch.D.2007-06-14
DiarmuidCLynch	Diarmuid-Christopher-Lynch.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Diarmuid-Christopher-Lynch.D.1919-01-21
None	Eamonn-Lynch.S.1941-01-22	https://data.oireachtas.ie/ie/oireachtas/member/id/Eamonn-Lynch.S.1941-01-22
FionanLynch	Fionán-Lynch.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Fionán-Lynch.D.1919-01-21
GerardLynch	Gerard-Lynch.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Gerard-Lynch.D.1969-07-02
GilbertLynch	Gilbert-Lynch.D.1927-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Gilbert-Lynch.D.1927-06-23
JamesBLynch	James-B-Lynch.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/James-B-Lynch.D.1932-03-09
JackLynch	John-Lynch.D.1948-02-18	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Lynch.D.1948-02-18
JohnLynch	John-Lynch.D.1951-06-13	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Lynch.D.1951-06-13
JosephPatrickLynch	Joseph-Patrick-Lynch.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-Patrick-Lynch.D.1921-08-16
KathleenLynch	Kathleen-Lynch.D.1994-11-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Kathleen-Lynch.D.1994-11-10
MichaelLynch	Michael-Lynch.D.1982-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-Lynch.D.1982-03-09
None	Patrick-Lynch.S.1934-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Lynch.S.1934-06-12
None	Peter-Timothy-Lynch.S.1941-01-22	https://data.oireachtas.ie/ie/oireachtas/member/id/Peter-Timothy-Lynch.S.1941-01-22
ThaddeusLynch	Thaddeus-Lynch.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Thaddeus-Lynch.D.1954-06-02
DrKathleenLynn	Dr-Kathleen-Lynn.D.1923-09-19	https://data.oireachtas.ie/ie/oireachtas/member/id/Dr-Kathleen-Lynn.D.1923-09-19
DenisLyons	Denis-Lyons.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Lyons.D.1981-06-30
JohnLyons	John-Lyons.D.1922-09-09	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Lyons.D.1922-09-09
JohnLyonsLab	John-Lyons.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Lyons.D.2011-03-09
MichaelDLyons	Michael-D-Lyons.D.1965-04-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-D-Lyons.D.1965-04-21
FiachMacConghail	Fiach-Mac-Conghail.S.2011-05-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Fiach-Mac-Conghail.S.2011-05-25
AlexMcCabe	Alexander-McCabe.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Alexander-McCabe.D.1919-01-21
