BattDonegan	Bartholomew-Donegan.D.1957-03-20	https://data.oireachtas.ie/ie/oireachtas/member/id/Bartholomew-Donegan.D.1957-03-20
BattOKeeffe	Batt-O'Keeffe.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Batt-O'Keeffe.D.1987-03-10
BenBriscoe	Ben-Briscoe.D.1965-04-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Ben-Briscoe.D.1965-04-21
BenMaguire	B-J-Maguire.D.1927-10-11	https://data.oireachtas.ie/ie/oireachtas/member/id/B-J-Maguire.D.1927-10-11
BernardAllen	Bernard-Allen.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Allen.D.1981-06-30
BernardButler	Bernard-Butler.D.1943-07-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Butler.D.1943-07-01
BernardCommons	Bernard-Commons.D.1945-12-04	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Commons.D.1945-12-04
BernardCowen	Bernard-Cowen.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Cowen.D.1969-07-02
BernardJDurkan	Bernard-Durkan.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Durkan.D.1981-06-30
BernardMarkey	Bernard-Markey.S.1973-06-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Markey.S.1973-06-01
Bertie	Bertie-Ahern.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Bertie-Ahern.D.1977-07-05
BeverleyCooperFlynn	Beverley-Flynn.D.1997-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/Beverley-Flynn.D.1997-06-26
BillCotter	William-Cotter.D.1989-06-29	https://data.oireachtas.ie/ie/oireachtas/member/id/William-Cotter.D.1989-06-29
BillLoughnane	William-Loughnane.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/William-Loughnane.D.1969-07-02
BillyFox	Billy-Fox.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Fox.D.1969-07-02
BillyGodfreyTimminsFG	Billy-Timmins.D.1997-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Timmins.D.1997-06-26
BillyKelleher	Billy-Kelleher.S.1993-02-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Kelleher.S.1993-02-17
BillyLawless	Billy-Lawless.S.2016-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Lawless.S.2016-04-25
BobbyAylward	Bobby-Aylward.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Bobby-Aylward.D.2007-06-14
BreedaMoynihanCronin	Breeda-Moynihan-Cronin.D.1992-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Breeda-Moynihan-Cronin.D.1992-12-14
BrendanCorish	Brendan-Corish.D.1945-12-04	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Corish.D.1945-12-04
BrendanCrinion	Brendan-Crinion.D.1961-10-11	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Crinion.D.1961-10-11
BrendanDaly	Brendan-Daly.D.1973-03-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Daly.D.1973-03-14
BrendanGriffin	Brendan-Griffin.D.1973-03-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Griffin.D.1973-03-14
BrendanGriffinFG	Brendan-Griffin.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Griffin.D.2011-03-09
BrendanHalligan	Brendan-Halligan.S.1973-06-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Halligan.S.1973-06-01
BrendanHowlin	Brendan-Howlin.S.1983-02-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Howlin.S.1983-02-23
BrendanKenneally	Brendan-Kenneally.D.1989-06-29	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Kenneally.D.1989-06-29
BrendanMGlynn	Brendan-M-Glynn.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-M-Glynn.D.1954-06-02
BrendanMcGahon	Brendan-McGahon.D.1982-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-McGahon.D.1982-12-14
BrendanRyan	Brendan-Ryan.S.1981-08-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Ryan.S.1981-08-10
BrendanRyanDublin	Brendan-Ryan.S.2007-07-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Ryan.S.2007-07-23
BrendanSmith	Brendan-Smith.D.1992-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Smith.D.1992-12-14
BrendanToal	Brendan-Toal.D.1973-11-27	https://data.oireachtas.ie/ie/oireachtas/member/id/Brendan-Toal.D.1973-11-27
BrianAFleming	Brian-A-Fleming.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-A-Fleming.D.1981-06-30
BrianCowen	Brian-Cowen.D.1984-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Cowen.D.1984-06-14
BrianFitzgerald	Brian-Fitzgerald.D.1992-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Fitzgerald.D.1992-12-14
BrianHayes	Brian-Hayes.S.1995-12-20	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Hayes.S.1995-12-20
BrianJHillery	Brian-J-Hillery.S.1977-10-27	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-J-Hillery.S.1977-10-27
BrianLeddin	Brian-Leddin.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Leddin.D.2020-02-08
BrianLenihan	Brian-Lenihan.D.1996-04-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Lenihan.D.1996-04-02
BrianLenihanSnr	Brian-Lenihan-Snr.S.1957-05-22	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Lenihan-Snr.S.1957-05-22
BrianMullooly	Brian-Mullooly.S.1981-10-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Mullooly.S.1981-10-08
BrianODomhnaill	Brian-Ó-Domhnaill.S.2007-07-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Ó-Domhnaill.S.2007-07-23
BrianOHiggins	Brian-O'Higgins.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-O'Higgins.D.1919-01-21
BrianOShea	Brian-O'Shea.S.1987-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-O'Shea.S.1987-04-25
BrianStanley	Brian-Stanley.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Stanley.D.2011-03-09
BrianSwift	Brian-Swift.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Swift.D.1987-03-10
BrianWalsh	Brian-Walsh.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Walsh.D.2011-03-09
BridSmith	Bríd-Smith.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Bríd-Smith.D.2016-10-03
BridgetMRedmond	Bridget-Mary-Redmond.D.1933-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Bridget-Mary-Redmond.D.1933-02-08
BrigetMRice	Briget-Mary-Rice.D.1938-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Briget-Mary-Rice.D.1938-06-30
BrigidHoganOHiggins	Brigid-Hogan-O'Higgins.D.1957-03-20	https://data.oireachtas.ie/ie/oireachtas/member/id/Brigid-Hogan-O'Higgins.D.1957-03-20
BrookeWBrasier	Brooke-W-Brasier.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Brooke-W-Brasier.D.1932-03-09
BryanCusack	Bryan-Cusack.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Bryan-Cusack.D.1919-01-21
BryanMylesBrady	Bryan-Myles-Brady.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Bryan-Myles-Brady.D.1932-03-09
BryanRiccoCooper	Major-Bryan-Ricco-Cooper.D.1923-09-19	https://data.oireachtas.ie/ie/oireachtas/member/id/Major-Bryan-Ricco-Cooper.D.1923-09-19
CaitKeane	Cáit-Keane.S.2011-05-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Cáit-Keane.S.2011-05-25
CaitlinBrugha	Caitlín-Brugha.D.1923-09-19	https://data.oireachtas.ie/ie/oireachtas/member/id/Caitlín-Brugha.D.1923-09-19
CamillusGlynn	Camillus-Glynn.S.1997-09-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Camillus-Glynn.S.1997-09-17
CaoimhglinOCaolain	Caoimhghín-Ó-Caoláin.D.1997-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/Caoimhghín-Ó-Caoláin.D.1997-06-26
CareyJoyce	Carey-Joyce.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Carey-Joyce.D.1981-06-30
CarolNolan	Carol-Nolan.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Carol-Nolan.D.2016-10-03
CarrieAcheson	Caroline-Acheson.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Caroline-Acheson.D.1981-06-30
CathalBerry	Cathal-Berry.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Cathal-Berry.D.2020-02-08
CathalBrugha	Cathal-Brugha.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Cathal-Brugha.D.1919-01-21
CathalCoughlan	Cathal-Coughlan.D.1983-05-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Cathal-Coughlan.D.1983-05-13
CathalCrowe	Cathal-Crowe.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Cathal-Crowe.D.2020-02-08
CathalOShannon	Cathal-O'Shannon.D.1922-09-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Cathal-O'Shannon.D.1922-09-09
CatherineArdagh	Catherine-Ardagh.S.2016-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Ardagh.S.2016-04-25
CatherineByrne	Catherine-Byrne.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Byrne.D.2007-06-14
CatherineConnolly	Catherine-Connolly.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Connolly.D.2016-10-03
CatherineMartin	Catherine-Martin.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Martin.D.2016-10-03
CatherineMurphy	Catherine-Murphy.D.2005-03-11	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Murphy.D.2005-03-11
CatherineNoone	Catherine-Noone.S.2011-05-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Noone.S.2011-05-25
CecilLavery	Cecil-Lavery.D.1935-06-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Cecil-Lavery.D.1935-06-17
CeciliaKeaveney	Cecilia-Keaveney.D.1996-04-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Cecilia-Keaveney.D.1996-04-02
CeliaLynch	Celia-Lynch.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Celia-Lynch.D.1954-06-02
CharlesBMcDonald	Charles-B-McDonald.S.1961-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-B-McDonald.S.1961-12-14
CharlesFagan	Charles-Fagan.D.1933-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-Fagan.D.1933-02-08
CharlesFlanagan	Charles-Flanagan.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-Flanagan.D.1987-03-10
CharlesJHaughey	Charles-J-Haughey.D.1957-03-20	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-J-Haughey.D.1957-03-20
CharlesMurphy	Charles-Murphy.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-Murphy.D.1921-08-16
CharlieMcConalogue	Charlie-McConalogue.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Charlie-McConalogue.D.2011-03-09
CharlieMcCreevy	Charlie-McCreevy.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Charlie-McCreevy.D.1977-07-05
CharlieOConnorFF	Charlie-O'Connor.D.2002-06-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Charlie-O'Connor.D.2002-06-06
ChrisAndrews	Chris-Andrews.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Chris-Andrews.D.2007-06-14
ChrisFlood	Chris-Flood.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Chris-Flood.D.1987-03-10
