#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	0	Fuarthas leithscéalta ón Teachta Heydon agus an Seanadóir Hopkins. I ask members to switch off their mobile phones if they have not already done so. I propose we enter private session to deal with some housekeeping matters. Is that agreed? Agreed.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	1	The first session is with Professor Kevin Rafter, chairman designate of the Arts Council, and Ms Orlaith McBride, director of the Arts Council. I thank them for their attendance. By virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege. However, if they are directed by the committee to cease giving evidence on a particular matter and continue to so do, they are entitled thereafter only to qualified privilege in respect of their evidence. They are directed that only evidence connected with the subject matter of these proceedings is to be given and asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any person or entity by name or in such a way as to make him, her or it identifiable. I also advise them that their opening statements and any other document they have submitted to the committee may be published on its website after the meeting. Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official, either by name or in such a way as to make him or her identifiable. I ask everyone, including those in the Visitors Gallery, to turn off their mobile phones if they have not done so thus far. I invite Professor Rafter to make his presentation.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	2	I thank the Chairman and members for the invitation to meet today. I am delighted to have been nominated by the Minister for Culture, Heritage and the Gaeltacht, Deputy Madigan, to serve as chairman of the Arts Council. I very much look forward to starting in the role shortly. I will be the tenth person to hold this position since the council was established under the Arts Act 1951. It is fair to say no organisation plays a more important role in supporting the arts in Ireland than the Arts Council. This position was set out in the original legislation in 1951. It was reaffirmed in the 1973 Act and again in the 2003 Act. As head of the school of communications at Dublin City University, I currently lead Ireland's largest university centre for media and communications. It has almost 1,000 students and was recently rated amongst the top 200 globally in the subject areas. I was previously head of the department of film and media at Institute of Art, Design and Technology, IADT, Dún Laoghaire. Prior to 2008, I held senior editorial positions with a number of media companies, including RTÉ and The Irish Times, during a 14-year career as a political journalist. More recently, I have added significant experience as an independent non-executive director. Until 2019, I served two terms on the board of Dublin Bus, where I was also a member of the audit and risk committee. I have served on the boards of Oxfam Ireland and the Galway International Arts Festival. The latter produces one of Europe's leading arts festivals as well as developing and producing new work that tours nationally and internationally. I have experience working in the role of chairman, including as chair of the expert advisory committee of Culture Ireland, which has responsibility for promoting Irish arts worldwide, and as chair of the compliance committee of the Broadcasting Authority of Ireland. While serving in these roles, I deepened my understanding of governance processes through ongoing training, including at the Law Society of Ireland and the Institute of Directors. In accepting the position of chair of the Arts Council, I have resigned from a number of the aforementioned roles to remove any possible conflicts of interest. My involvement and interest in the arts sector arises in part from my role in the education sector, my involvement with Culture Ireland and having been a board member of Galway International Arts Festival but also from my long-standing personal interest in the visual arts, theatre, literature and film. In my previous career in the media, while I primarily worked as a political journalist, I also produced and presented a number of radio documentaries on visual artists. Going back a little farther, or longer than a little farther, I originally trained as an economist. My final year undergraduate project was an econometric study of the prices of the paintings of Jack B. Yeats, the findings of which I probably cannot recall. At that time, I was also a volunteer in a community radio station in Dublin City, Anna Livia, where I worked on the station's arts programme. In preparing for today, I read the Oireachtas debates on the original arts legislation from 1951. In a Second Stage debate in the Seanad, one Member told the House:The definition of artist nowadays is a man with long hair or a woman with short hair; they seem to need no other qualifications than that. When I see pictures exhibited by a lot of modern artists I wish that we had not any modern art. They are not painting; they are not pictures. If anything at all, they are a puzzle.There is little in this contribution I would agree with.
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	3	We have to go to vote but I want to hear what Professor Rafter has to say. It is an important vote. That is the only reason we are panicking a little here.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	4	If the Senator wishes, we can suspend.
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	5	I would appreciate that because I am very interested in this discussion. I appreciate that leaving is very insulting but if the professor does not mind our suspending, I will be able to hear what he has to say afterwards.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	6	This happens.
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	7	It is an important vote and I am voting against the Government.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	8	I am the committee's guest.
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	9	Does the professor mind?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	10	Absolutely not.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	11	We will suspend until after the vote. Is it just a single vote?
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	12	Yes.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	13	We will be back in a few minutes.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	14	Before the suspension, I referred to a debate on arts legislation in the Seanad in 1951 when one Member referred to contemporary art as being a puzzle. In a sense, it should be. Art, be it a painting, a poem, a dance or a musical composition, should puzzle. It should challenge us as people, make us reflect, think and inspire us. I am a great admirer of the work of Michelle Rogers, a wonderful painter from County Louth who now lives between New York and Rome. In 2016, she was invited to sketch the signatories of the Paris Agreement on climate change at the United Nations. In her drawings she sought to capture the hands of the 175 national representatives who signed the climate accord. Michelle Rogers said of this work:It was quite painful to do because it took hours, even though each individual signing took two or three seconds. I wanted to draw every hand that I could.The outcome was quick drawings of the signatories' hands. It has been said they look in a way like a flock of birds. It is art that captures history. One of the successes of the Arts Council over the past 70 years has been in ensuring recognition for the critical importance of the artist in society, as well as acknowledging the intellectual, creative and imaginative contribution artists make to Irish life. The Arts Council works tirelessly to ensure artists are supported in all aspects of their artistic practice and at all stages in their careers. Individual artists are supported through a range of schemes, including bursaries, projects, Aosdána and the Next Generation award. However, the reality is that being an artist is a difficult and precarious life. Despite the many available supports through the Arts Council, more needs to be done to support the living and working conditions of artists from performing to creative artists. The Arts Council will have more to say about this in the coming months. In those Oireachtas debates in 1951, it was originally proposed that the amount of money provided for the Arts Council would be limited to £20,000 per annum. Thankfully, following discussion in the Dáil, the financial provisions in the legislation were changed to ensure no ceiling was put in place to the amount of money that would be granted to the Arts Council. The council was also to be independent in allocating its funding. The then Taoiseach, John A. Costello, noted this represented a fundamental principle in the legislation. He said, "art and all works connected with artistic activities, while being encouraged to the greatest possible extent by the State, should never be controlled by the State". In the period since those words were uttered, Ireland's international reputation as a creative country has been built on long-standing State investment in both artists and arts organisations overseen by successive Arts Councils. A small grant to a fledgling theatre company in Galway in the 1970s supported the development of a world-renowned theatre powerhouse that is the Druid Theatre Company. A bursary in the 1980s to a young emerging novelist named Anne Enright helped to lead to a Booker prize winner and the inaugural laureate for Irish fiction. Some years ago, Anne Enright wrote about the lessons of being a writer. She had heard of people taking a year off to write a novel. She thought: I worry that a year might not be enough. You must fail as a writer for much longer than that ... before you know what failure is and what use you might make of it.She admitted that she did not realise that when her first book fell apart, every book falls part. As she put it, that is the gig of the artist. It is remarkable that from such struggles great work is frequently created. At the Arts Council, novels are not written, poetry is not crafted and dance is not created. As a State body, the Arts Council, as a body corporate, is imbued with a passionate love for, dedicated commitment to and a deep experience of all the art forms. It disburses public money, provides expert advice and delivers practical support. Transparency and accountability are two significantly important values in all this work. Key to the success of the Arts Council in delivering on its role is its capacity to work in partnership across government with other partners and stakeholders, and, in particular, with the local authorities. Partnership is important. Paul Durcan is one of my favourite poets. I was still a university student when he published his collection, Crazy About Women, which arose from an invitation from the National Gallery of Ireland to write poetry inspired by the gallery's collections. On my desert island list of items to bring, the first book would be Crazy About Women. It is a work of considerable beauty which reminds me always of the value of partnership. I also strongly believe in public access to the arts. Everyone in society should be able to have the unique personal experience that comes from the arts - of being inspired, challenged and confronted by the work of our artists. People should be able to enjoy the arts in their local communities. Public access is central to the remit of the Arts Council, as is a strong commitment to providing experience and practice in different art forms for people across all of Ireland. That commitment is seen in Arts Council support to over 48 local arts centres all across the country. The positive impact of this type of activity is evident in Arts Council funding last year for more than 170 festivals attended by 500,000 people. However, there are still communities for whom access to the arts continues to be a challenge for reasons of socio-economics, location, gender or disability. Working to eliminate these barriers is and will continue to be a central priority for the Arts Council. Priority must be given to ensuring that everyone living in Ireland has a sense of ownership of publicly funded art and that the art they encounter is relevant to contemporary society and its people. As chair designate of the Arts Council, I again thank the committee for inviting me to this meeting. I look forward to taking up my role formally and to engaging positively with the committee in the future and discussing many of the issues in this space with it again.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	15	Gabhaim buíochas leis an Uasal Rafter as an méid a dúirt sé. Tá súil agam go mbeidh rath ar an obair atá os a chomhair mar chathaoirleach ar an gComhairle Ealaíon. Tá a lán oibre roimhe.
#MarieLouiseODonnell	unknown-#MarieLouiseODonnell-party	unknown-#MarieLouiseODonnell-dob	unknown-#MarieLouiseODonnell-constituency	speech	unkown-language	2019-06-12 00:00:00	Business of Joint Committee	16	I welcome Professor Rafter and congratulate him on his role as chair designate of the Arts Council. He has a considerable background in communication, writing, politics and media. As he mentioned, he also has an interest and background in arts from his radio work. As a quasi-outsider coming in, on what areas of the arts does he believe we must concentrate further? He mentioned some of them but perhaps he could elaborate. Should the Arts Council have a role outside its State role of acknowledging the arts and gifting financing and platforms to projects and people? Is it a little stuck where it is? Would Professor Rafter like to see changes? He stated that being an artist was a difficult life. Many artists have appeared before us, starting with a lot of actors from the Abbey Theatre to discuss what was happening there. Many of those with backgrounds in film and the arts tell us that it is not a full-time job or something that people can take up as a career. Professor Rafter mentioned that the Arts Council might discuss that matter in future. Will he elaborate a little? He might not wish to say too much yet, as the council might not have something worked out.
