RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	On the forthcoming minimum wage legislation to which the Tánaiste referred, would he agree that while the introduction of that legislation is something many workers would have looked forward to as——-
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am sorry, but I have not finished, a Cheann Comhairle.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	While it might have been something they were looking forward to, will the Tánaiste not comment on the shocking comments made by the Minister for Enterprise, Jobs and Innovation on the minimum wage legislation?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	This is not something workers should look forward to, but rather something 260,000 workers should fear because low-paid workers, precisely those who thought they would be protected, in hair-dressing, contract cleaning and agriculture will now have their wages and conditions attacked by this Government when they might have thought they would be protected.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am asking about the legislation, a Cheann Comhairle.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I just wonder whether this vendetta, as it seems, against low-paid workers——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I have not finished, a Cheann Comhairle.  I am just asking questions about minimum wage legislation.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	At last.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I have a direct question for the Tánaiste.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Well the Ceann Comhairle is not.  That is for sure.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I withdraw it.On the minimum wage——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Indeed.  On the minimum wage, can I ask the Tánaiste a direct question?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Are the IMF and the European Union demanding an input into draft legislation——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	——or demanding legislation on JLCs?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	My second question is on the Order of Business.  I ask the Tánaiste to comment on the second document mentioned on the Order Paper on a Council decision to conclude an agreement between the European Union and the Palestinian Authority of the West Bank and the Gaza Strip.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is included in the Order Paper.  I ask the Tánaiste to say a word about exactly what the agreement is and whether the liberalisation of trade with the West Bank and Gaza regarding the Palestinian Authority——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is on the Order Paper.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is a question.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is a question.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am asking a question.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am asking for an explanation——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Can I not ask about what is on the Order Paper?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am not allowed ask about what is on the Order Paper.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am not allowed to ask what it is about.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I have——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	——and I am looking for an explanation.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is on the Order Paper and we are on the Order of Business.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Am I not allowed ask about the Order Paper on the Order of Business?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Will the Tánaiste respond and explain——
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	——whether the agreement extends to the elected authorities on the Gaza Strip?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	It is bizarre.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am asking a question about the Order Paper.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I just asked the question.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Does it extend to——
