SeanSherlock	Deputy Sean Sherlock	2021-04-28T19:50:00+01:00	The Labour Party welcomes the Bill. We will support it but will table amendments to it to make it more robust. I will start by acknowledging the countless emails I have received from my constituents in Cork East in respect of the Bill. There are one or two points that I would like to see addressed in it, as reflected in the emails from my constituents. The first relates to the Climate Change Advisory Council and the adequacy of the 2050 net zero target. It is vitally important to reflect the fact that climate change does not affect everyone or every county equally but impacts first, and most profoundly, on poorer countries, counties and communities, on those that have done the least to cause the problem and who have the least resources to cope. A target of net zero emissions by 2050, which is the climate neutrality objective as defined in the Bill, is simply too little, too late, is out of step with the scientific advice presented to the Oireachtas and does not amount to our fair share of the global effort needed to deliver on the Paris Agreement. The second point relates to the just transition, a phrase that is used quite often in this debate. It is important to acknowledge that in the sphere of agriculture-----
SeanSherlock	Deputy Sean Sherlock	2021-04-28T19:50:00+01:00	The clock has ticked down on me, I fear.
