SeanSherlock	Deputy Sean Sherlock	2015-12-01T16:00:00+00:00	The Deputy is displaying a nasty streak today.
SeanSherlock	Deputy Sean Sherlock	2015-12-01T16:00:00+00:00	That is a nasty streak coming out. It is unbecoming of the Deputy.
SeanSherlock	Deputy Sean Sherlock	2015-12-01T16:00:00+00:00	It is being delivered.
SeanSherlock	Deputy Sean Sherlock	2015-12-01T16:50:00+00:00	What are you talking about?
