SeanSherlock	Deputy Seán Sherlock	None	I did not know Deputy Gogarty was a right winger.
SeanSherlock	Deputy Seán Sherlock	None	The Deputy has just been advocating classic Tory policy.
SeanSherlock	Deputy Seán Sherlock	None	We are being persecuted.
