SeanSherlock	Deputy Sean Sherlock	2017-05-30T14:50:00+01:00	The Deputy should speak to a representative of the Business Committee.
SeanSherlock	Deputy Sean Sherlock	2017-05-30T14:50:00+01:00	This is childish.
SeanSherlock	Deputy Sean Sherlock	2017-05-30T14:50:00+01:00	That is not exactly what happened.
