SeanSherlock	Deputy Sean Sherlock	2012-12-05T21:40:00+00:00	What is the yield?
SeanSherlock	Deputy Sean Sherlock	2012-12-05T21:40:00+00:00	How many of them are there?
SeanSherlock	Deputy Sean Sherlock	2012-12-05T21:50:00+00:00	We saw him first here.
